open,high,low,close,mean_candle,label,action,MA5
6407.0,6449.0,6382.5,6408.5,6408.5,['doji'],None,6406.200000000003
6408.5,6415.5,6209.0,6265.0,6265.0,[],None,6377.000000000003
6265.0,6294.0,6255.0,6273.0,6273.0,['doji'],None,6352.000000000003
6273.0,6345.0,6210.0,6307.0,6307.0,['doji'],None,6332.100000000003
6307.0,6370.0,6302.0,6336.0,6336.0,['doji'],None,6317.900000000003
6336.0,6387.0,6328.0,6346.0,6346.0,"['doji', 'inverse hammer']",buy,6305.400000000003
6346.0,6348.5,6316.5,6332.5,6332.5,['doji'],None,6318.900000000003
6332.5,6471.0,6322.5,6425.0,6425.0,[],None,6349.300000000003
6425.0,6445.5,6380.0,6404.5,6404.5,['doji'],None,6368.800000000003
6404.5,6460.0,6387.0,6459.5,6459.5,[],None,6393.500000000003
6459.5,6568.0,6434.5,6510.5,6510.5,['inverse hammer'],None,6426.400000000003
6510.5,6524.0,6372.5,6411.5,6411.5,[],None,6442.200000000003
6411.5,6420.5,6310.0,6339.0,6339.0,[],None,6425.000000000003
6339.0,6379.0,6334.5,6353.5,6353.5,"['doji', 'inverse hammer']",None,6414.800000000003
6353.5,6380.0,6260.0,6358.0,6358.0,['doji'],None,6394.500000000003
6358.0,6406.0,6305.5,6339.5,6339.5,['doji'],None,6360.300000000003
6339.5,6340.0,6235.0,6266.5,6266.5,[],None,6331.300000000003
6266.5,6296.0,5231.0,5567.5,5567.5,[],None,6177.000000000003
5567.5,5639.5,5181.0,5574.5,5574.5,['doji'],None,6021.200000000003
5574.5,5619.0,5406.0,5519.5,5519.5,[],None,5853.500000000003
5519.5,5557.0,5450.5,5499.5,5499.5,['doji'],None,5685.500000000003
5499.5,5690.0,5499.5,5555.5,5555.5,['inverse hammer'],None,5543.300000000003
5555.5,5557.0,4665.0,4759.0,4759.0,['bearish engulfing'],None,5381.600000000003
4759.0,4897.0,4010.0,4394.0,4394.0,[],None,5145.500000000003
4394.0,4654.0,4229.0,4546.5,4546.5,[],None,4950.900000000003
4546.5,4598.0,4251.0,4282.0,4282.0,[],None,4707.400000000003
4282.0,4382.0,4068.0,4287.5,4287.5,['doji'],None,4453.800000000003
4287.5,4378.0,3627.0,3772.0,3772.0,['bearish engulfing'],None,4256.400000000003
3772.0,4120.0,3430.0,3950.5,3950.5,[],None,4167.700000000003
3950.5,4080.0,3492.0,3724.0,3724.0,[],None,4003.200000000003
3724.0,3837.0,3563.5,3768.0,3768.0,[],None,3900.400000000003
3768.0,4357.0,3767.5,4215.5,4215.5,[],None,3886.0000000000027
4215.5,4423.0,4085.0,4232.5,4232.5,['doji'],None,3978.100000000003
4232.5,4299.0,3860.0,3972.0,3972.0,[],None,3982.400000000003
3972.0,4266.0,3903.5,4141.0,4141.0,[],None,4065.800000000003
4141.0,4270.0,4025.0,4081.5,4081.5,[],None,4128.500000000003
4081.5,4118.5,3729.5,3829.0,3829.0,[],None,4051.200000000003
3829.0,4042.0,3730.0,3897.5,3897.5,[],None,3984.200000000003
3897.5,3917.0,3655.0,3691.0,3691.0,[],None,3928.0000000000027
3691.0,3843.0,3400.0,3433.0,3433.0,[],None,3786.400000000003
3433.0,3542.0,3200.0,3370.5,3370.5,[],None,3644.200000000003
3370.5,3500.0,3246.0,3398.5,3398.5,['doji'],None,3558.100000000003
3398.5,3630.0,3370.5,3537.5,3537.5,[],None,3486.100000000003
3537.5,3596.0,3350.0,3411.0,3411.0,[],None,3430.100000000003
3411.0,3422.0,3281.5,3345.5,3345.5,[],None,3412.600000000003
3345.5,3493.5,3321.5,3428.5,3428.5,[],None,3424.200000000003
3428.5,3439.0,3217.5,3258.0,3258.0,[],None,3396.100000000003
3258.0,3300.0,3134.5,3189.5,3189.5,[],None,3326.5000000000027
3189.5,3226.0,3121.0,3185.5,3185.5,['doji'],None,3281.400000000003
3185.5,3260.0,3177.0,3190.0,3190.0,['doji'],None,3250.300000000003
3190.0,3590.0,3178.0,3500.5,3500.5,[],None,3264.700000000003
3500.5,3690.0,3435.0,3666.5,3666.5,[],None,3346.400000000003
3666.5,3916.5,3641.0,3687.0,3687.0,['doji'],None,3445.900000000003
3687.0,4174.0,3654.5,4078.5,4078.5,[],None,3624.5000000000027
4078.5,4168.0,3770.0,3840.0,3840.0,[],None,3754.5000000000027
3840.0,4007.0,3783.5,3969.0,3969.0,[],None,3848.200000000003
3969.0,4055.0,3903.0,3948.5,3948.5,['doji'],None,3904.600000000003
3948.5,4241.0,3941.5,4025.5,4025.5,['inverse hammer'],None,3972.300000000003
4025.5,4043.0,3670.5,3760.5,3760.5,[],None,3908.700000000003
3760.5,3868.0,3683.0,3805.0,3805.0,[],None,3901.700000000003
3805.0,3842.0,3565.0,3587.0,3587.0,[],None,3825.300000000003
3587.0,3960.0,3568.0,3879.0,3879.0,[],None,3811.400000000003
3879.0,3944.0,3650.0,3720.0,3720.0,[],None,3750.300000000003
3720.0,3898.5,3671.0,3826.5,3826.5,[],None,3763.5000000000027
3826.5,3839.5,3615.0,3686.0,3686.0,[],None,3739.700000000003
3686.0,3870.0,3630.5,3821.0,3821.0,[],None,3786.5000000000027
3821.0,3918.0,3762.0,3885.5,3885.5,[],None,3787.800000000003
3885.5,3891.0,3748.0,3781.5,3781.5,[],None,3800.100000000003
3781.5,3850.0,3721.5,3825.0,3825.0,['hammer'],None,3799.800000000003
3825.0,3879.0,3767.0,3798.0,3798.0,['doji'],None,3822.200000000003
3798.0,4082.0,3750.0,4044.0,4044.0,[],None,3866.800000000003
4044.0,4074.0,3970.0,3998.5,3998.5,[],None,3889.400000000003
3998.5,4130.0,3937.0,3992.5,3992.5,['doji'],None,3931.600000000003
3992.5,4045.0,3959.5,4001.5,4001.5,['doji'],None,3966.900000000003
4001.5,4036.0,3512.0,3620.5,3620.5,['bearish engulfing'],sell,3931.400000000003
3620.5,3698.0,3561.5,3628.5,3628.5,['doji'],None,3848.300000000003
3628.5,3652.0,3550.0,3614.5,3614.5,['doji'],None,3771.5000000000027
3614.5,3638.0,3479.0,3506.5,3506.5,[],None,3674.300000000003
3506.5,3718.0,3506.0,3665.5,3665.5,[],None,3607.100000000003
3665.5,3684.0,3535.0,3580.0,3580.0,[],None,3599.0000000000027
3580.0,3664.0,3568.0,3603.5,3603.5,"['doji', 'inverse hammer']",buy,3594.0000000000027
3603.5,3660.0,3540.0,3636.5,3636.5,"['doji', 'hammer']",buy,3598.400000000003
3636.5,3639.5,3571.5,3605.5,3605.5,['doji'],None,3618.200000000003
3605.5,3784.5,3605.0,3688.5,3688.5,[],None,3622.800000000003
3688.5,3700.0,3450.0,3533.0,3533.0,[],None,3613.400000000003
3533.0,3575.0,3474.5,3529.0,3529.0,['doji'],None,3598.5000000000027
3529.0,3608.5,3405.0,3578.5,3578.5,['hammer'],None,3586.900000000003
3578.5,3617.5,3522.0,3550.5,3550.5,['doji'],None,3575.900000000003
3550.5,3590.0,3526.5,3563.5,3563.5,['doji'],None,3550.900000000003
3563.5,3577.0,3501.0,3561.0,3561.0,['doji'],None,3556.5000000000027
3561.0,3672.5,3530.0,3553.0,3553.0,['doji'],None,3561.300000000003
3553.0,3558.5,3462.5,3531.5,3531.5,"['doji', 'hanging man']",None,3551.900000000003
3531.5,3531.5,3370.0,3428.0,3428.0,[],None,3527.400000000003
3428.0,3435.5,3343.0,3393.5,3393.5,"['doji', 'hanging man']",None,3493.400000000003
3393.5,3460.0,3372.5,3437.0,3437.0,[],None,3468.600000000003
3437.0,3473.0,3392.5,3411.5,3411.5,['doji'],None,3440.300000000003
3411.5,3460.0,3374.5,3436.5,3436.5,['doji'],None,3421.300000000003
3436.5,3484.5,3414.0,3467.5,3467.5,['doji'],None,3429.200000000003
3467.5,3470.5,3382.5,3409.5,3409.5,[],None,3432.400000000003
3409.5,3435.0,3394.0,3410.0,3410.0,['doji'],None,3427.0000000000027
3410.0,3430.0,3396.0,3429.0,3429.0,['doji'],None,3430.5000000000027
3429.0,3446.0,3330.0,3367.5,3367.5,[],None,3416.700000000003
3367.5,3378.5,3350.5,3355.5,3355.5,['doji'],None,3394.300000000003
3355.5,3728.0,3341.0,3623.0,3623.0,[],None,3437.0000000000027
3623.0,3642.5,3595.0,3626.5,3626.5,['doji'],None,3480.300000000003
3626.5,3660.0,3575.0,3649.0,3649.0,"['doji', 'hammer']",None,3524.300000000003
3649.0,3652.5,3575.5,3590.5,3590.5,[],None,3568.900000000003
3590.5,3618.0,3550.0,3588.5,3588.5,['doji'],None,3615.5000000000027
3588.5,3632.0,3562.5,3578.0,3578.0,['doji'],None,3606.5000000000027
3578.0,3590.0,3533.0,3562.0,3562.0,['doji'],None,3593.600000000003
3562.0,3615.0,3536.5,3564.0,3564.0,['doji'],None,3576.600000000003
3564.0,3609.5,3563.5,3585.5,3585.5,['doji'],None,3575.600000000003
3585.5,3680.0,3553.0,3625.5,3625.5,[],None,3583.0000000000027
3625.5,3919.0,3615.0,3867.0,3867.0,[],None,3640.800000000003
3867.0,3972.0,3838.0,3891.5,3891.5,['doji'],None,3706.700000000003
3891.5,3958.0,3868.5,3936.5,3936.5,[],None,3781.200000000003
3936.5,3995.0,3863.0,3893.5,3893.5,[],None,3842.800000000003
3893.5,3957.0,3886.5,3948.5,3948.5,[],None,3907.400000000003
3948.5,4157.5,3906.5,4107.5,4107.5,[],None,3955.5000000000027
4107.5,4190.0,3702.0,3737.5,3737.5,[],None,3924.700000000003
3737.5,3854.5,3730.0,3818.5,3818.5,[],None,3901.100000000003
3818.5,3826.0,3750.0,3797.0,3797.0,"['doji', 'hanging man']",None,3881.800000000003
3797.0,3821.5,3640.0,3795.5,3795.5,['doji'],None,3851.200000000003
3795.5,3895.0,3741.0,3790.5,3790.5,['doji'],None,3787.800000000003
3790.5,3839.0,3784.5,3803.0,3803.0,"['doji', 'inverse hammer']",None,3800.900000000003
3803.0,3819.0,3754.0,3808.0,3808.0,['doji'],None,3798.800000000003
3808.0,3816.5,3757.0,3785.5,3785.5,"['doji', 'hanging man']",None,3796.5000000000027
3785.5,3804.5,3669.0,3698.0,3698.0,[],None,3777.0000000000027
3698.0,3880.0,3691.0,3843.5,3843.5,[],None,3787.600000000003
3843.5,3901.0,3810.5,3848.5,3848.5,['doji'],None,3796.700000000003
3848.5,3889.0,3828.0,3854.5,3854.5,['doji'],None,3806.0000000000027
3854.5,3913.5,3742.5,3838.0,3838.0,['doji'],None,3816.5000000000027
3838.0,3943.0,3831.5,3917.0,3917.0,[],None,3860.300000000003
3917.0,3919.0,3860.0,3901.5,3901.5,"['doji', 'hanging man']",sell,3871.900000000003
3901.5,3912.5,3806.0,3843.0,3843.0,[],None,3870.800000000003
3843.0,3874.0,3793.5,3854.5,3854.5,['doji'],None,3870.800000000003
3854.5,3872.5,3825.0,3849.5,3849.5,['doji'],None,3873.100000000003
3849.5,3906.0,3750.0,3854.5,3854.5,['doji'],None,3860.600000000003
3854.5,3903.5,3840.5,3896.0,3896.0,[],None,3859.5000000000027
3896.0,4038.0,3896.0,3986.5,3986.5,[],None,3888.200000000003
3986.5,3987.5,3926.0,3961.5,3961.5,['doji'],None,3909.600000000003
3961.5,4014.5,3928.0,3969.0,3969.0,['doji'],None,3933.5000000000027
3969.0,4012.0,3945.0,3996.5,3996.5,['doji'],None,3961.900000000003
3996.5,4048.5,3952.5,4032.0,4032.0,"['doji', 'hammer']",None,3989.100000000003
4032.0,4067.5,3914.5,3970.5,3970.5,[],None,3985.900000000003
3970.5,3999.0,3958.0,3981.5,3981.5,['doji'],None,3989.900000000003
3981.5,3999.0,3952.0,3979.0,3979.0,['doji'],None,3991.900000000003
3979.0,3979.5,3937.0,3966.0,3966.0,"['doji', 'hanging man']",None,3985.800000000003
3966.0,3972.5,3859.5,3903.0,3903.0,[],None,3960.0000000000027
3903.0,3920.0,3881.5,3915.5,3915.5,"['doji', 'hammer']",None,3949.0000000000027
3915.5,4041.0,3910.0,4030.5,4030.5,[],None,3958.800000000003
4030.5,4030.5,3991.0,4009.5,4009.5,['doji'],None,3964.900000000003
4009.5,4097.5,4002.0,4085.5,4085.5,[],None,3988.800000000003
4085.5,4129.0,4021.0,4089.5,4089.5,['doji'],None,4026.100000000003
4089.5,4098.0,4074.0,4091.0,4091.0,['doji'],None,4061.200000000003
4091.0,4144.5,4036.5,4134.5,4134.5,[],None,4082.0000000000027
4134.5,5144.5,4128.5,4903.5,4903.5,[],None,4260.800000000003
4903.5,5348.5,4783.0,4970.0,4970.0,[],None,4437.700000000003
4970.0,5085.5,4780.0,4903.0,4903.0,[],None,4600.400000000003
4903.0,5073.5,4885.0,5035.0,5035.0,[],None,4789.200000000003
5035.0,5245.0,4890.5,5044.5,5044.5,['doji'],None,4971.200000000003
5044.5,5280.0,5028.0,5185.5,5185.5,[],None,5027.600000000003
5185.5,5341.0,5133.0,5297.0,5297.0,[],None,5093.000000000003
5297.0,5297.0,5140.5,5195.0,5195.0,[],None,5151.400000000003
5195.0,5474.0,5109.0,5305.0,5305.0,[],None,5205.400000000003
5305.0,5342.5,4959.0,5046.0,5046.0,[],None,5205.700000000003
5046.0,5132.0,4923.0,5078.5,5078.5,['doji'],None,5184.300000000003
5078.5,5117.0,5027.5,5072.0,5072.0,['doji'],None,5139.300000000003
5072.0,5183.5,5008.0,5156.0,5156.0,[],None,5131.500000000003
5156.0,5191.5,4942.0,5037.0,5037.0,[],None,5077.900000000003
5037.0,5329.5,5013.0,5216.0,5216.0,[],None,5111.900000000003
5216.0,5291.0,5150.5,5227.0,5227.0,['doji'],None,5141.600000000003
5227.0,5318.0,5222.0,5281.0,5281.0,[],None,5183.400000000003
5281.0,5390.0,5155.0,5286.0,5286.0,['doji'],None,5209.400000000003
5286.0,5358.5,5250.5,5319.5,5319.5,['doji'],None,5265.900000000003
5319.5,5348.0,5205.0,5301.0,5301.0,"['doji', 'hanging man']",None,5282.900000000003
5301.0,5444.0,5256.0,5378.5,5378.5,[],None,5313.200000000003
5378.5,5650.0,5365.0,5545.0,5545.0,[],None,5366.000000000003
5545.0,5622.5,5360.0,5435.0,5435.0,[],None,5395.800000000003
5435.0,5503.5,4960.0,5112.5,5112.5,[],None,5354.400000000003
5112.5,5274.5,5042.0,5147.0,5147.0,['doji'],None,5323.600000000003
5147.0,5221.0,5103.0,5161.5,5161.5,['doji'],None,5280.200000000003
5161.5,5212.5,5090.0,5153.0,5153.0,['doji'],None,5201.800000000003
5153.0,5190.0,5060.5,5141.0,5141.0,['doji'],None,5143.000000000003
5141.0,5294.0,5124.5,5263.0,5263.0,[],None,5173.100000000003
5263.0,5350.0,5255.0,5317.5,5317.5,[],None,5207.200000000003
5317.5,5418.5,5305.5,5388.0,5388.0,[],None,5252.500000000003
5388.0,5800.0,5355.0,5663.0,5663.0,[],None,5354.500000000003
5663.0,5850.0,5502.0,5781.0,5781.0,['hammer'],None,5482.500000000003
5781.0,5783.0,5607.5,5721.5,5721.5,['hanging man'],None,5574.200000000003
5721.5,5755.0,5555.5,5682.5,5682.5,['hanging man'],None,5647.200000000003
5682.5,5975.0,5680.0,5744.5,5744.5,['inverse hammer'],None,5718.500000000003
5744.5,6000.0,5642.0,5939.0,5939.0,[],None,5773.700000000003
5939.0,6163.5,5928.5,6141.0,6141.0,[],None,5845.700000000003
6141.0,6424.0,6103.5,6342.5,6342.5,[],None,5969.900000000003
6342.5,7471.5,6341.5,7256.5,7256.5,[],None,6284.700000000003
7256.5,7585.0,6771.0,6975.5,6975.5,[],None,6530.900000000003
6975.5,8190.0,6863.5,7849.0,7849.0,['bullish engulfing'],None,6912.900000000003
7849.0,8339.0,7627.0,8020.5,8020.5,[],None,7288.800000000003
8020.5,8325.0,7855.5,8270.0,8270.0,[],None,7674.300000000003
8270.0,8400.0,7650.0,7899.5,7899.5,[],None,7802.900000000003
7899.5,7940.0,6380.0,7345.5,7345.5,['hanging man'],sell,7876.900000000003
7345.5,7490.0,7202.0,7269.5,7269.5,[],None,7761.000000000003
7269.5,8340.0,7245.5,8212.0,8212.0,['bullish engulfing'],None,7799.300000000003
8212.0,8241.5,7578.5,8022.0,8022.0,['hanging man'],None,7749.700000000003
8022.0,8126.5,7800.0,7979.5,7979.5,[],None,7765.700000000003
7979.5,8057.0,7497.5,7650.0,7650.0,[],None,7826.600000000003
7650.0,7984.5,7460.0,7870.0,7870.0,[],None,7946.700000000003
7870.0,8194.0,7801.5,7996.0,7996.0,['inverse hammer'],None,7903.500000000003
7996.0,8173.0,7938.5,8076.5,8076.5,[],None,7914.400000000003
8076.5,8889.0,7883.0,8760.5,8760.5,[],None,8070.600000000003
8760.5,8964.0,8659.0,8823.0,8823.0,[],None,8305.200000000003
8823.0,8829.0,8561.0,8739.0,8739.0,['hanging man'],None,8479.000000000004
8739.0,8777.0,8442.0,8664.5,8664.5,['hanging man'],None,8612.700000000003
8664.5,9111.0,7944.0,8267.5,8267.5,[],None,8650.900000000003
8267.5,8579.0,8115.0,8566.5,8566.5,[],None,8612.100000000002
8566.5,8637.0,8456.0,8545.5,8545.5,['doji'],None,8556.600000000002
8545.5,8860.5,8544.5,8746.5,8746.5,[],None,8558.100000000002
8746.5,8747.0,8025.5,8152.0,8152.0,['bearish engulfing'],None,8455.600000000002
8152.0,8163.5,7435.0,7653.0,7653.0,[],None,8332.700000000003
7653.0,7931.0,7583.5,7780.0,7780.0,['inverse hammer'],None,8175.400000000003
7780.0,7880.0,7448.0,7814.5,7814.5,['doji'],None,8029.200000000003
7814.5,8130.0,7764.5,8009.0,8009.0,[],None,7881.700000000003
8009.0,8055.5,7786.0,7930.5,7930.5,['hanging man'],None,7837.400000000003
7930.5,7958.0,7500.0,7643.0,7643.0,[],None,7835.400000000003
7643.0,8108.0,7515.0,8001.0,8001.0,[],None,7879.600000000003
8001.0,8059.0,7704.5,7908.5,7908.5,['hanging man'],None,7898.400000000003
7908.5,8273.0,7816.0,8155.5,8155.5,[],None,7927.700000000003
8155.5,8336.5,8047.5,8228.0,8228.0,[],None,7987.200000000003
8228.0,8743.0,8178.5,8685.5,8685.5,[],None,8195.700000000003
8685.5,8929.0,8633.5,8853.0,8853.0,[],None,8366.100000000002
8853.0,9442.0,8794.0,8971.0,8971.0,['inverse hammer'],None,8578.600000000002
8971.0,9496.0,8971.0,9325.0,9325.0,[],None,8812.500000000004
9325.0,9364.5,8931.0,9073.5,9073.5,[],None,8981.600000000002
9073.5,9329.5,9045.0,9299.0,9299.0,[],None,9104.300000000003
9299.0,9617.5,9220.5,9529.5,9529.5,[],None,9239.600000000002
9529.5,10250.0,9524.5,10185.5,10185.5,[],None,9482.500000000004
10185.5,11231.5,10111.5,10701.5,10701.5,[],None,9757.800000000003
10701.5,11286.5,10481.0,10834.5,10834.5,[],None,10110.000000000004
10834.5,11110.0,10540.0,11026.0,11026.0,['hammer'],None,10455.400000000003
11026.0,11797.5,10996.0,11793.0,11793.0,[],None,10908.100000000002
11793.0,13920.0,11633.0,12895.0,12895.0,[],None,11450.000000000004
12895.0,13333.0,10300.0,11106.0,11106.0,['bearish engulfing'],None,11530.900000000003
11106.0,12465.0,10741.0,12392.5,12392.5,[],None,11842.500000000004
12392.5,12424.0,11350.0,11967.5,11967.5,['hanging man'],sell,12030.800000000003
11967.5,12227.5,10667.0,10667.0,10667.0,[],None,11805.600000000002
10667.0,11220.0,9950.0,10566.5,10566.5,[],None,11339.900000000003
10566.5,10924.0,9650.0,10795.5,10795.5,['hammer'],None,11277.800000000003
10795.5,12028.5,10787.5,11971.0,11971.0,[],None,11193.500000000004
11971.0,12070.0,11042.5,11175.5,11175.5,[],None,11035.100000000002
11175.5,11439.0,10755.0,10946.0,10946.0,[],None,11090.900000000003
10946.0,11747.0,10942.0,11216.0,11216.0,['inverse hammer'],None,11220.800000000003
11216.0,11650.0,11070.0,11472.0,11472.0,[],None,11356.100000000002
11472.0,12387.0,11321.5,12306.0,12306.0,[],None,11423.100000000002
12306.0,12840.0,12105.0,12560.0,12560.0,[],None,11700.000000000004
12560.0,13272.0,11530.0,12125.5,12125.5,['bearish engulfing'],None,11935.900000000003
12125.5,12125.5,10927.5,11326.0,11326.0,[],None,11957.900000000003
11326.0,11943.5,11085.0,11805.0,11805.0,[],None,12024.500000000004
11805.0,11842.5,10800.0,11389.5,11389.5,['hanging man'],sell,11841.200000000003
11389.5,11468.5,10071.0,10148.0,10148.0,[],None,11358.800000000003
10148.0,11069.0,9850.0,10884.5,10884.5,[],None,11110.600000000002
10884.5,11036.0,9351.5,9448.0,9448.0,['bearish engulfing'],None,10735.000000000004
9448.0,9980.0,9080.0,9654.0,9654.0,[],None,10304.800000000003
9654.0,10802.5,9268.0,10632.5,10632.5,[],None,10153.400000000003
10632.5,10776.0,10101.0,10515.0,10515.0,[],None,10226.800000000003
10515.0,11132.0,10352.5,10782.0,10782.0,[],None,10206.300000000003
10782.0,10827.5,10324.5,10588.0,10588.0,['hanging man'],None,10434.300000000003
10588.0,10685.0,10057.0,10312.5,10312.5,[],None,10566.000000000004
10312.5,10326.0,9803.0,9879.5,9879.5,[],None,10415.400000000003
9879.5,9920.0,9489.5,9786.0,9786.0,['hanging man'],None,10269.600000000002
9786.0,10185.0,9740.0,9866.5,9866.5,['inverse hammer'],None,10086.500000000004
9866.5,9900.0,9606.5,9846.0,9846.0,['doji'],None,9938.100000000002
9846.0,10300.0,9258.0,9436.0,9436.0,['shooting star'],None,9762.800000000003
9436.0,9748.0,9100.0,9520.0,9520.0,[],None,9690.900000000003
9520.0,9734.0,9339.5,9508.5,9508.5,['doji'],None,9635.400000000003
9508.5,9885.0,9375.5,9583.0,9583.0,[],None,9578.700000000003
9583.0,10146.0,9575.0,10083.5,10083.5,[],None,9626.200000000003
10083.5,10499.0,9885.0,10400.0,10400.0,[],None,9819.000000000004
10400.0,10664.0,10325.0,10535.0,10535.0,[],None,10022.000000000004
10535.0,10926.0,10514.0,10814.0,10814.0,[],None,10283.100000000002
10814.0,11095.0,10570.0,11006.5,11006.5,['hammer'],None,10567.800000000003
11006.5,11971.0,10977.0,11820.0,11820.0,[],None,10915.100000000002
11820.0,12340.0,11220.5,11480.5,11480.5,[],None,11131.200000000003
11480.5,12170.0,11386.0,11996.5,11996.5,['bullish engulfing'],None,11423.500000000004
11996.5,12147.0,11438.5,12068.0,12068.0,['hammer'],None,11674.300000000003
12068.0,12080.5,11651.0,11873.5,11873.5,[],None,11847.700000000003
11873.5,12000.0,11122.0,11299.0,11299.0,[],None,11743.500000000004
11299.0,11580.0,11072.5,11549.5,11549.5,[],None,11757.300000000003
11549.5,11596.5,11222.5,11384.5,11384.5,[],None,11634.900000000003
11384.5,11458.0,10758.5,10868.0,10868.0,[],None,11394.900000000003
10868.0,10868.0,9913.0,9972.5,9972.5,[],None,11014.700000000003
9972.5,10438.0,9475.5,10280.0,10280.0,['hammer'],None,10810.900000000003
10280.0,10530.0,9725.0,10359.5,10359.5,[],None,10572.900000000003
10359.5,10475.5,9964.5,10195.0,10195.0,[],None,10335.000000000004
10195.0,10520.0,10061.0,10320.5,10320.5,[],None,10225.500000000004
10320.5,10942.0,10268.0,10912.0,10912.0,[],None,10413.400000000003
10912.0,10959.5,10554.5,10752.0,10752.0,['hanging man'],None,10507.800000000003
10752.0,10807.0,9855.0,10115.5,10115.5,[],None,10459.000000000004
10115.5,10230.0,9744.0,10117.0,10117.0,['doji'],None,10443.400000000003
10117.0,10463.0,10042.0,10399.0,10399.0,[],None,10459.100000000002
10399.0,10423.5,9850.0,10123.5,10123.5,[],None,10301.400000000003
10123.5,10369.0,9875.0,10086.0,10086.0,[],None,10168.200000000003
10086.0,10805.0,10086.0,10358.0,10358.0,['inverse hammer'],None,10216.700000000003
10358.0,10384.0,10025.0,10170.0,10170.0,[],None,10227.300000000003
10170.0,10315.0,9497.5,9720.0,9720.0,[],None,10091.500000000004
9720.0,9720.5,9321.0,9473.0,9473.0,[],None,9961.400000000003
9473.0,9690.0,9341.5,9566.5,9566.5,[],None,9857.500000000004
9566.5,9703.5,9434.5,9605.0,9605.0,[],None,9706.900000000003
9605.0,9844.0,9531.0,9767.5,9767.5,[],None,9626.400000000003
9767.5,10500.0,9745.5,10397.5,10397.5,[],None,9761.900000000003
10397.5,10783.0,10300.0,10649.5,10649.5,[],None,9997.200000000003
10649.5,10879.0,10380.5,10596.5,10596.5,[],None,10203.200000000003
10596.5,10683.0,10454.0,10586.0,10586.0,['doji'],None,10399.400000000003
10586.0,10968.0,10205.0,10342.0,10342.0,['shooting star'],None,10514.300000000003
10342.0,10576.0,10308.0,10496.5,10496.5,[],None,10534.100000000002
10496.5,10599.0,10252.5,10413.0,10413.0,[],None,10486.800000000003
10413.0,10571.0,10090.0,10325.0,10325.0,[],None,10432.500000000004
10325.0,10394.0,9892.0,10115.0,10115.0,[],None,10338.300000000003
10115.0,10280.0,9850.0,10156.5,10156.5,[],None,10301.200000000003
10156.5,10469.5,10032.0,10410.0,10410.0,[],None,10283.900000000003
10410.0,10458.5,10161.5,10375.5,10375.5,"['doji', 'hanging man']",None,10276.400000000003
10375.5,10447.5,10221.0,10371.0,10371.0,['doji'],None,10285.600000000002
10371.0,10387.0,10260.0,10309.0,10309.0,[],None,10324.400000000003
10309.0,10391.5,10066.0,10268.0,10268.0,[],None,10346.700000000003
10268.0,10284.0,10137.5,10190.0,10190.0,[],None,10302.700000000003
10190.0,10262.5,10075.0,10166.5,10166.5,['doji'],None,10260.900000000003
10166.5,10442.0,9567.0,10292.0,10292.0,['hammer'],None,10245.100000000002
10292.0,10319.5,10061.0,10175.5,10175.5,[],None,10218.400000000003
10175.5,10176.0,9902.5,9983.0,9983.0,[],None,10161.400000000003
9983.0,10100.0,9840.5,10041.5,10041.5,[],None,10131.700000000003
10041.5,10049.5,9603.5,9681.0,9681.0,[],None,10034.600000000002
9681.0,9779.5,8012.0,8575.0,8575.0,[],None,9691.200000000003
8575.0,8748.0,8215.0,8425.0,8425.0,[],None,9341.100000000002
8425.0,8466.0,7736.0,8058.0,8058.0,[],None,8956.100000000002
8058.0,8265.0,7860.0,8192.0,8192.0,['hammer'],None,8586.200000000003
8192.0,8400.0,8015.0,8220.0,8220.0,['doji'],None,8294.000000000004
8220.0,8238.5,7900.0,8064.5,8064.5,[],None,8191.900000000003
8064.5,8344.5,7688.0,8278.5,8278.5,['hammer'],buy,8162.600000000003
8278.5,8532.0,8200.0,8311.5,8311.5,['doji'],None,8213.300000000003
8311.5,8386.0,8173.0,8385.5,8385.5,['hammer'],None,8252.000000000004
8385.5,8420.5,8070.0,8240.5,8240.5,[],None,8256.100000000002
8240.5,8243.0,8020.0,8156.5,8156.5,['hanging man'],None,8274.500000000004
8156.5,8200.0,8022.0,8146.5,8146.5,['doji'],None,8248.100000000002
8146.5,8172.0,7770.0,7854.5,7854.5,[],None,8156.700000000003
7854.5,8307.5,7765.0,8212.0,8212.0,[],None,8122.000000000003
8212.0,8332.5,8095.5,8194.0,8194.0,['doji'],None,8112.700000000003
8194.0,8692.0,8111.5,8596.0,8596.0,['bullish engulfing'],None,8200.600000000002
8596.0,8662.5,8466.0,8580.5,8580.5,['doji'],None,8287.400000000003
8580.5,8821.5,8222.0,8257.5,8257.5,[],None,8368.000000000004
8257.5,8399.5,8252.0,8316.0,8316.0,['inverse hammer'],None,8388.800000000003
8316.0,8466.0,8150.0,8286.5,8286.5,['doji'],None,8407.300000000003
8286.5,8406.0,8221.0,8353.0,8353.0,[],None,8358.700000000003
8353.0,8420.0,8076.0,8157.5,8157.5,[],None,8274.100000000002
8157.5,8175.0,7912.5,8004.0,8004.0,[],None,8223.400000000003
8004.0,8123.0,7937.5,8075.5,8075.5,[],None,8175.300000000003
8075.5,8112.0,7799.5,7952.5,7952.5,['hanging man'],None,8108.500000000003
7952.5,8110.0,7868.0,7951.0,7951.0,['doji'],None,8028.100000000003
